ano;tipo_atividade;titulo;data_inicio;data_fim;coordenador;area_tematica;situacao;tipo_projeto;bolsas_solicitadas;bolsas_concedidas;publico_interno;bolsas_edital;numero_edital;edital;municipio
2016;EVENTO;2º Encontro de Divulgação dos Produtos Educacionais de Ciências e Matemática em Sala de Aula;2016-04-07;2016-04-09;MARCIA GORETTE LIMA DA SILVA;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;80;;;;
2016;EVENTO;3ª Mostra de Produtos Educacionais de Ciências e Matemática em Sala de Aula;2016-10-20;2016-10-21;MARCIA GORETTE LIMA DA SILVA;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;80;0;003/2016;EDITAL UFRN/PROGRAD/PPG/PROPESQ/PROEX N 003/2016 (EVENTOS INTEGRADOS SEGUNDO SEMESTRE 2016);
2016;EVENTO;"3ª Reunião Ordinária do Grupo de Pesquisa ""Constituição Federal Brasileira e sua concretização pela Justiça constitucional";2016-08-11;2016-08-11;LEONARDO MARTINS;DIREITOS HUMANOS E JUSTIÇA;CONCLUÍDA;EXTENSÃO;0;0;20;;;;
2016;EVENTO;3° - Noções Básicas de Doação de Medula Óssea e Seu Uso Terapêutico.;2016-08-18;2016-08-18;LEILANNE KELLY BORGES DE ALBUQUERQUE SANTOS;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;4ª MOSTRA DE PROFISSÕES DA FACISA-UFRN;2016-08-15;2016-09-15;EDVALDO VASCONCELOS DE CARVALHO FILHO;TRABALHO;CONCLUÍDA;EXTENSÃO;0;0;56;;;;
2016;EVENTO;4a Semana de Eletroquímica Ambiental;2016-10-05;2016-10-07;CARLOS ALBERTO MARTINEZ HUITLE;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;0;0;100;0;003/2016;EDITAL UFRN/PROGRAD/PPG/PROPESQ/PROEX N 003/2016 (EVENTOS INTEGRADOS SEGUNDO SEMESTRE 2016);
2016;EVENTO;4º Ciclo de Palestras sobre Peneiras Moleculares;2016-11-03;2016-11-04;SIBELE BERENICE CASTELLA PERGHER;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;120;0;003/2016;EDITAL UFRN/PROGRAD/PPG/PROPESQ/PROEX N 003/2016 (EVENTOS INTEGRADOS SEGUNDO SEMESTRE 2016);
2016;EVENTO;54 ANOS DO CURSO DE CIÊNCIAS CONTÁBEIS DA UFRN;2016-03-10;2016-03-10;ERIVAN FERREIRA BORGES;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;5ª Conferência Internacional: Qualidade e Segurança em Serviços de Saúde;2016-11-23;2016-11-23;ZENEWTON ANDRÉ DA SILVA GAMA;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;40;;;;
2016;EVENTO;5º PERCUTIR - Encontro de Percussão da UFRN;2016-05-16;2016-05-20;GERMANNA FRANCA DA CUNHA;CULTURA;CONCLUÍDA;EXTENSÃO;0;0;100;0;13/2015;EDITAL UFRN/PROGRAD/PPG/PROPESQ/PROEX No 013/2015 (EVENTOS INTEGRADOS 2016.1);
2016;EVENTO;"7º SEPE  SEMINÁRIO DE ENSINO, PESQUISA E EXTENSÃO DO CENTRO DE ENSINO SUPERIOR DO SERIDÓ  CERES/UFRN. 
""As fronteiras do conhecimento e a formação do sujeito contemporâneo"".";2016-05-17;2016-05-19;UBIRATHAN ROGERIO SOARES;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;3;0;500;0;13/2015;EDITAL UFRN/PROGRAD/PPG/PROPESQ/PROEX No 013/2015 (EVENTOS INTEGRADOS 2016.1);
2016;EVENTO;Ação de Extensão na Escola Estadual Ana Julia Mousinho;2016-05-25;2016-05-25;MARCUS AURELIO DE FREITAS BARROS;DIREITOS HUMANOS E JUSTIÇA;CONCLUÍDA;EXTENSÃO;0;0;15;;;;
2016;EVENTO;AÇÃO DO NÚCLEO DE ESTUDOS SOBRE TRABALHO INFANTIL;2016-06-17;2016-06-18;FABIANA DANTAS SOARES ALVES DA MOTA;DIREITOS HUMANOS E JUSTIÇA;CONCLUÍDA;EXTENSÃO;0;0;30;;;;
2016;EVENTO;"Ação Educativa ""Museu vai às Escolas";2016-07-05;2016-09-02;SILENA ROSELANE DA ROCHA E SILVA;CULTURA;CONCLUÍDA;EXTENSÃO;0;0;8;;;;
2016;EVENTO;ACESSIBILIDADE COMUNICACIONAL DA PESSOA SURDOCEGA;2016-10-21;2016-10-21;GISELE OLIVEIRA DA SILVA PAIVA;COMUNICAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;50;;;;
2016;EVENTO;Ações do Instituto Metrópole Digital no SAGA 2.0 - Espaço Futuro, Boardgames e Jogos Indie;2016-10-15;2016-10-16;ALYSON MATHEUS DE CARVALHO SOUZA;CULTURA;CONCLUÍDA;EXTENSÃO;0;0;20;;;;
2016;EVENTO;A direita venceu? A esquerda, a democracia e as alternativas à crise política.;2016-03-29;2016-03-29;HENRIQUE ANDRE RAMOS WELLEN;DIREITOS HUMANOS E JUSTIÇA;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;ADM SUNSET;2016-10-27;2016-10-27;MARILENE BIZERRA DA COSTA;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;Advocacia Popular e Movimentos Sociais: Desafios do acesso à justiça na atual conjuntura;2016-04-14;2016-04-14;MARIANA DE SIQUEIRA;DIREITOS HUMANOS E JUSTIÇA;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;Aedes aegypti - Estratégias de controle;2016-02-02;2016-02-02;PAULO SERGIO FAGUNDES ARAUJO;MEIO AMBIENTE;CONCLUÍDA;EXTENSÃO;0;0;60;;;;
2016;EVENTO;A FALÁCIA CONSERVADORA: A MITO(-IDEO)LOGIA DA CIÊNCIA-ESCOLA NEUTRAS;2016-05-12;2016-05-12;ALIPIO DE SOUSA FILHO;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;150;;;;
2016;EVENTO;A fotografia enquanto técnica de aquisição em sistemas de processamento digital de imagens;2016-11-28;2016-11-29;ALESSANDRA MENDES PACHECO GUERRA VALE;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;0;0;25;;;;
2016;EVENTO;A funcionalidade sob a perspectiva do curso da vida;2016-08-12;2016-08-12;SAIONARA MARIA AIRES DA CAMARA;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;A importância do empreendedorismo na gestão;2016-12-07;2016-12-07;PETALA TUANI CANDIDO DE OLIVEIRA SALVADOR;TRABALHO;CONCLUÍDA;EXTENSÃO;0;0;28;;;;
2016;EVENTO;A incubação de empresas e projetos em arte e cultura, no RN;2016-10-20;2016-10-20;FERNANDO MANUEL ROCHA DA CRUZ;CULTURA;CONCLUÍDA;EXTENSÃO;0;0;20;;;;
2016;EVENTO;Alterações introduzidas pela LEI Nº 13.243, DE 11 DE JANEIRO DE 2016  que dispõe sobre estímulos ao desenvolvimento científico, à pesquisa, à capacitação científica e tecnológica e à inovação e outras alterações.;2016-03-22;2016-03-22;ERIVAN FERREIRA BORGES;TRABALHO;CONCLUÍDA;EXTENSÃO;0;0;40;;;;
2016;EVENTO;Alternativas de esquerda para a classe trabalhadora frente a crise mundial;2016-03-18;2016-03-18;SILVANA MARA DE MORAIS DOS SANTOS;DIREITOS HUMANOS E JUSTIÇA;CONCLUÍDA;EXTENSÃO;0;0;50;;;;
2016;EVENTO;Análise de Confiabilidade em Obras Geotécnicas;2016-08-24;2016-08-26;CARINA MAIA LINS COSTA;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;0;0;35;;;;
2016;EVENTO;A pessoa com deficiência visual na sociedade - percepções e comportamentos.;2016-10-26;2016-10-26;LUZIA GUACIRA DOS SANTOS SILVA;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;20;;;;
2016;EVENTO;Apreciando obras sobre o balé de Degas.;2016-05-13;2016-05-20;UILIETE MARCIA SILVA DE MENDONCA PEREIRA;CULTURA;CONCLUÍDA;EXTENSÃO;0;0;120;;;;
2016;EVENTO;Aprenda a Investir em Renda Fixa;2016-07-07;2016-07-07;VINICIO DE SOUZA E ALMEIDA;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;0;0;30;;;;
2016;EVENTO;Aprimorando a vivência em Alimentação Coletiva: revisando conteúdos.;2016-07-26;2016-08-02;INGRID WILZA LEAL BEZERRA;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;35;;;;
2016;EVENTO;Arduino Day GIM edição Natal/RN 2016;2016-03-14;2016-04-02;ORIVALDO VIEIRA DE SANTANA JUNIOR;CULTURA;CONCLUÍDA;EXTENSÃO;0;0;300;;;;
2016;EVENTO;Arena Hearthstone - Uma parceria IMD e DIGICOM em prol dos Esportes Eletrônicos;2016-07-09;2016-07-10;ALYSON MATHEUS DE CARVALHO SOUZA;CULTURA;CONCLUÍDA;EXTENSÃO;0;0;20;;;;
2016;EVENTO;As Cruzadas: Fontes e Debates Historiográficos;2016-01-12;2016-01-15;PABLO GOMES DE MIRANDA;CULTURA;CONCLUÍDA;EXTENSÃO;0;0;120;;;;
2016;EVENTO;As ferramentas de representação gráfica na obra do arquiteto Marconi Grevi.;2016-03-04;2016-03-04;GLAUCE LILIAN ALVES DE ALBUQUERQUE;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;50;;;;
2016;EVENTO;As metamoforses do trabalho na contemporaneidade;2016-09-27;2016-09-27;ALIPIO DE SOUSA FILHO;TRABALHO;CONCLUÍDA;EXTENSÃO;0;0;50;;;;
2016;EVENTO;A Solidariedade não se aposenta! (AÇÕES SOCIAIS JUNTO AO ABRIGO DOS IDOSOS MONSENHOR PAULO HERÔNCIO);2016-08-30;2016-09-27;KATIANE GELLY DANTAS ASSIS DE SOUZA;DIREITOS HUMANOS E JUSTIÇA;CONCLUÍDA;EXTENSÃO;0;0;31;;;;
2016;EVENTO;Aspectos do Ordenamento Jurídico e Ambiental dos Recursos Hídricos em Caicó-RN;2016-06-01;2016-06-01;DIOGENES FELIX DA SILVA COSTA;MEIO AMBIENTE;CONCLUÍDA;EXTENSÃO;0;0;200;;;;
2016;EVENTO;Aspectos educacionais e culturais do semiárido brasileiro;2016-05-27;2016-05-27;DJANNI MARTINHO DOS SANTOS SOBRINHO;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;120;;;;
2016;EVENTO;As práticas de Saúde e a construção da identidade do profissional do NASF;2016-09-06;2016-09-06;MAURICIO WIERING PINTO TELLES;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;30;;;;
2016;EVENTO;Assistência de Enfermagem: classificação, avaliação e tratamento de lesões.;2016-07-27;2016-07-27;EURIDES ARAUJO BEZERRA DE MACEDO;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;10;;;;
2016;EVENTO;Atribuições do Procon e suas principais demandas.;2016-03-07;2016-03-07;ERIVAN FERREIRA BORGES;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;Aula Inaugural do PPGSS 2016.2: Serviço Social brasileiro: insurgência intelectual e legado político;2016-08-19;2016-08-19;RITA DE LOURDES DE LIMA;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;"AULA MAGNA DA UFRN 2016.2 - ""UNIVERSIDADE, DIVERSIDADE E CIDADANIA";2016-08-17;2016-08-17;RICARDO DIEGO RIMENEZ GURGEL DA FONSECA;DIREITOS HUMANOS E JUSTIÇA;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;AULA PASSEIO: BARCO ESCOLA CHAMA MARÉ - TURMA 1;2016-06-10;2016-06-10;MARJORIE DA FONSECA E SILVA MEDEIROS;MEIO AMBIENTE;CONCLUÍDA;EXTENSÃO;0;0;20;;;;
2016;EVENTO;AULA PASSEIO: BARCO ESCOLA CHAMA MARÉ- TURMA 2;2016-06-11;2016-06-11;MARJORIE DA FONSECA E SILVA MEDEIROS;MEIO AMBIENTE;CONCLUÍDA;EXTENSÃO;0;0;20;;;;
2016;EVENTO;Aulas Públicas: Currículo e Reforma do Curso de Pedagogia, temáticas da tradição e da contemporaneidade;2016-05-16;2016-05-19;GRINAURA MEDEIROS DE MORAIS;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;2;0;20;0;13/2015;EDITAL UFRN/PROGRAD/PPG/PROPESQ/PROEX No 013/2015 (EVENTOS INTEGRADOS 2016.1);
2016;EVENTO;Bate papo com jornalista Xico Sá: Os machões dançaram;2016-05-13;2016-05-13;DANIEL DANTAS LEMOS;COMUNICAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;75;;;;
2016;EVENTO;BIBLIOTECA DE IDEIAS SOBRE A EDUCAÇÃO FÍSICA;2016-03-09;2016-11-03;ROSIE MARIE NASCIMENTO DE MEDEIROS;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;40;;;;
2016;EVENTO;BIBLIOTECA ESCOLAR -DIÁLOGOS  POSSÍVEIS.;2016-08-31;2016-10-26;ANTONIA DE FREITAS NETA;TRABALHO;CONCLUÍDA;EXTENSÃO;0;0;150;;;;
2016;EVENTO;bINFO II  Seminários de Bioinformática.;2016-01-22;2016-05-31;JORGE ESTEFANO SANTANA DE SOUZA;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;150;;;;
2016;EVENTO;bINFO IISeminários de Bioinformática 2016.2;2016-08-01;2016-11-30;JORGE ESTEFANO SANTANA DE SOUZA;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;150;0;003/2016;EDITAL UFRN/PROGRAD/PPG/PROPESQ/PROEX N 003/2016 (EVENTOS INTEGRADOS SEGUNDO SEMESTRE 2016);
2016;EVENTO;Bloomsday 2016;2016-06-13;2016-06-16;ANA GRACA CANAN;CULTURA;CONCLUÍDA;EXTENSÃO;0;0;60;;;;
2016;EVENTO;Borges, filósofo;2016-05-30;2016-05-31;OSCAR FEDERICO BAUCHWITZ;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;50;0;13/2015;EDITAL UFRN/PROGRAD/PPG/PROPESQ/PROEX No 013/2015 (EVENTOS INTEGRADOS 2016.1);
2016;EVENTO;BRENT Donation - Processamento do Gás Natural;2016-09-02;2016-09-02;MARCOS ALLYSON FELIPE RODRIGUES;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;0;0;60;;;;
2016;EVENTO;Brent's Day;2016-04-12;2016-04-24;MARCUS ANTONIO DE FREITAS MELO;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;50;;;;
2016;EVENTO;Café com Darwin - I Fórum de Sistemática e Evolução;2016-09-30;2016-09-30;BRUNO CAVALCANTE BELLINI;MEIO AMBIENTE;CONCLUÍDA;EXTENSÃO;0;0;150;;;;
2016;EVENTO;Café Junino: Enfermagem no SUS;2016-06-10;2016-06-10;ROSIMEIRE FONTES DE QUEIROZ;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;80;;;;
2016;EVENTO;Café MeteoroLógico - 3ª edição;2016-03-06;2016-03-14;JOSE HENRIQUE FERNANDEZ;MEIO AMBIENTE;CONCLUÍDA;EXTENSÃO;0;0;80;;;;
2016;EVENTO;Café MeteoroLógico - 4ª edição;2016-04-01;2016-04-01;JOSE HENRIQUE FERNANDEZ;MEIO AMBIENTE;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;Café MeteoroLógico - 5ª Edição;2016-09-16;2016-09-16;JOSE HENRIQUE FERNANDEZ;COMUNICAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;Café MeteoroLógico - 6ª Edição;2016-10-07;2016-10-07;JOSE HENRIQUE FERNANDEZ;COMUNICAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;Café MeteoroLógico - 7ª Edição;2016-11-04;2016-11-04;JOSE HENRIQUE FERNANDEZ;COMUNICAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;Café MeteoroLógico - 8ª Edição;2016-11-18;2016-11-18;JOSE HENRIQUE FERNANDEZ;COMUNICAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;Café MeteoroLógico - Edição Especial;2016-05-30;2016-05-30;JOSE HENRIQUE FERNANDEZ;MEIO AMBIENTE;CONCLUÍDA;EXTENSÃO;0;0;60;;;;
2016;EVENTO;Camarão e RN tudo a ver.;2016-06-26;2016-06-28;VIVIANE DA SILVA MEDEIROS;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;0;0;40;;;;
2016;EVENTO;Caminhos da Pesquisa: A gestão da natureza e etnografia de projetos de renaturalização. Pós-evento 30ª RBA.;2016-08-08;2016-08-08;RITA DE CASSIA MARIA NEVES;CULTURA;CONCLUÍDA;EXTENSÃO;0;0;30;;;;
2016;EVENTO;Caminhos para o Economista;2016-04-11;2016-04-11;IGOR EZIO MACIEL SILVA;TRABALHO;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;CAMPANHA DE VACINAÇÃO CONTRA INFLUENZA 2016;2016-05-02;2016-06-17;CLEONICE ANDREA ALVES CAVALCANTE;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;80;;;;
2016;EVENTO;CAMPANHA NACIONAL DE TIREOIDE - 2016;2016-05-19;2016-05-20;MARIA DE FATIMA PAIVA BARACHO;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;200;;;;
2016;EVENTO;Campanha #zerodiscriminação/2016;2016-03-02;2016-03-28;MARIA ANGELICA AIRES GIL;DIREITOS HUMANOS E JUSTIÇA;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;"Câncer: Conhecer para Prevenir"" - uma exposição científico-cultural";2016-04-01;2016-11-30;BEATRIZ STRANSKY FERREIRA;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;900;0;13/2015;EDITAL UFRN/PROGRAD/PPG/PROPESQ/PROEX No 013/2015 (EVENTOS INTEGRADOS 2016.1);
2016;EVENTO;Capacitação dos novos membros do Comitê de Ética em pesquisa com seres humanos da FACISA;2016-08-23;2016-08-23;THAIZA TEIXEIRA XAVIER NOBRE;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;10;;;;
2016;EVENTO;Capacitação em Indicadores Sociodemográficos (CIS);2016-12-13;2016-12-13;LUCIANA CONCEICAO DE LIMA;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;0;0;5;;;;
2016;EVENTO;Capacitação em Indicadores Sociodemográficos (CIS) - Currais Novos;2016-12-14;2016-12-14;LUCIANA CONCEICAO DE LIMA;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;0;0;5;;;;
2016;EVENTO;"CAPACITAÇÃO EM LIBRAS PARA SERVIDORES DA BIBLIOTECA CENTRAL DA UFRN
";2016-07-05;2016-07-07;GISELE OLIVEIRA DA SILVA PAIVA;COMUNICAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;23;;;;
2016;EVENTO;Capacitação em notificação e atendimento de crianças, adolescentes e famílias em situação de violências.;2016-11-10;2016-11-10;NADJA DE SA PINTO DANTAS ROCHA;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;30;;;;
2016;EVENTO;Capacitação para o uso do Telepediatria;2016-03-19;2016-03-19;RICARDO FERNANDO ARRAIS;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;15;;;;
2016;EVENTO;Capacitação sobre as Doenças Transmitidas pelo Vetor Aedes Aegypti e Oficina de Integração Atenção Básica-Vigilância em Saúde;2016-06-09;2016-06-09;LARISSA GRACE NOGUEIRA SERAFIM DE MELO;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;20;;;;
2016;EVENTO;Capacitação TELEPEDIATRIA para docentes e técnicos UASCA/HUOL;2016-08-22;2016-10-28;RICARDO FERNANDO ARRAIS;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;50;;;;
2016;EVENTO;CARAVANA DAS PROFISSÕES: Alunos da UFRN mostrando o seu Curso nas suas Cidades de origem.;2016-03-01;2016-07-30;MARCIANO FURUKAVA;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;3;0;55;0;13/2015;EDITAL UFRN/PROGRAD/PPG/PROPESQ/PROEX No 013/2015 (EVENTOS INTEGRADOS 2016.1);
2016;EVENTO;CICLO DE CONVERSAÇÕES SOBRE PESQUISA EM COMUNICAÇÃO E MÍDIA;2016-06-16;2016-06-22;ITAMAR DE MORAIS NOBRE;COMUNICAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;40;;;;
2016;EVENTO;CICLO DE ESTUDOS: A EDUCAÇÃO BASICA EM QUESTÃO - DEBATES ATUAIS;2016-10-18;2016-11-15;CHRISTIANNE MEDEIROS CAVALCANTE;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;35;;;;
2016;EVENTO;CICLO DE ESTUDOS DA MATEMÁTICA;2016-03-23;2016-04-26;MARIA DE FATIMA ARAUJO;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;60;;;;
2016;EVENTO;Ciclo de estudos: Diálogos com o Círculo de Bakhtin;2016-03-26;2016-11-26;MARIA DA PENHA CASADO ALVES;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;40;;;;
2016;EVENTO;Ciclo de estudos: saberes e fazeres na educação infantil;2016-02-11;2016-06-30;MARIA CRISTINA LEANDRO DE PAIVA;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;50;;;;
2016;EVENTO;Ciclo de estudos sobre riscos psicossociais do trabalho;2016-09-23;2016-11-04;ANUSKA IRENE DE ALENCAR;TRABALHO;CONCLUÍDA;EXTENSÃO;0;0;10;;;;
2016;EVENTO;Ciclo de eventos Heidegger: Técnica, capital, mídia;2016-11-22;2016-11-23;JOSIMEY COSTA DA SILVA;COMUNICAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;25;;;;
2016;EVENTO;Ciclo de Minicursos: Como investir no Mercado Financeiro - Básico (3ª Turma);2016-08-06;2016-08-06;AMANDA BORGES DE ALBUQUERQUE ASSUNÇÃO;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;60;;;;
2016;EVENTO;Ciclo de Minicursos: Como investir no Mercado Financeiro - Bolsa de Valores;2016-08-27;2016-08-27;AMANDA BORGES DE ALBUQUERQUE ASSUNÇÃO;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;40;;;;
2016;EVENTO;CICLO DE PALESTRA: NEUROCIÊNCIAS DO EXERCÍCIO;2016-03-04;2016-03-04;EDUARDO BODNARIUC FONTES;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;50;;;;
2016;EVENTO;Ciclo de Palestras com Inélia Garcia em Natal/RN;2016-04-20;2016-04-29;MARIA ISABEL BRANDAO DE SOUZA MENDES;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;100;;;;
2016;EVENTO;CICLO DE PALESTRAS: INTEGRAÇÃO CORPO-MENTE-CÉREBRO;2016-03-10;2016-03-10;EDUARDO BODNARIUC FONTES;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;60;;;;
2016;EVENTO;CICLO DE PALESTRAS - INTERAÇÃO CORPO-MENTE-CÉREBO: Mecanismos de ação das drogas de abuso (Dra. Vanessa de Paula Soares Rachetti);2016-05-05;2016-05-05;EDUARDO BODNARIUC FONTES;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;70;;;;
2016;EVENTO;CICLO DE PALESTRAS INTERAÇÃO CORPO-MENTE-CÉREBRO: Ciência no Século XXI: entre o conhecimento e o mercado. Dr. John Fontenele Araújo;2016-03-31;2016-03-31;EDUARDO BODNARIUC FONTES;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;60;;;;
2016;EVENTO;Ciclo de Palestras Interação Corpo-Mente-Cérebro: Exercício, Envelhecimento e Saúde Mental (Dra. Andrea Deslandes);2016-08-30;2016-08-30;EDUARDO BODNARIUC FONTES;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;90;;;;
2016;EVENTO;CICLO DE PALESTRAS SOBRE GESTÃO E MARKETING EM UNIDADES DE INFORMAÇÃO;2016-06-06;2016-06-06;JACQUELINE DE ARAUJO CUNHA;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;55;;;;
2016;EVENTO;Ciclo de Seminários do Departamento de Ciências Atmosféricas e Climáticas;2016-09-19;2016-12-16;MARCIO MACHADO CINTRA;MEIO AMBIENTE;CONCLUÍDA;EXTENSÃO;0;0;40;;;;
2016;EVENTO;"Ciclo de Seminários do departamento de Estatística vinculado ao Programa de Pós-Graduação
em Matemática Aplicada e Estatística da UFRN 2016";2016-04-08;2016-12-02;MARCELO BOURGUIGNON PEREIRA;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;0;0;40;0;13/2015;EDITAL UFRN/PROGRAD/PPG/PROPESQ/PROEX No 013/2015 (EVENTOS INTEGRADOS 2016.1);
2016;EVENTO;Ciclo de Seminários do Laboratório de Sismologia;2016-08-23;2016-11-27;JORDI JULIA CASAS;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;40;;;;
2016;EVENTO;Ciclo NuTEQ;2016-03-01;2016-06-30;MARCUS ANTONIO DE FREITAS MELO;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;0;0;300;0;13/2015;EDITAL UFRN/PROGRAD/PPG/PROPESQ/PROEX No 013/2015 (EVENTOS INTEGRADOS 2016.1);
2016;EVENTO;Ciclos de estudo sobre a tuberculose: situação epidemiológica da doença no município de Natal;2016-04-01;2016-04-01;EWERTON WILLIAM GOMES BRITO;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;20;;;;
2016;EVENTO;Cine Empreender 2016;2016-02-17;2016-11-17;ANDERSON PAIVA CRUZ;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;0;0;200;;;;
2016;EVENTO;Cinema no Polo - uma estratégia pedagógica;2016-09-12;2016-11-07;EDNEIDE MARIA PINHEIRO GALVAO;EDUCAÇÃO;CONCLUÍDA;EXTENSÃO;0;0;60;;;;
2016;EVENTO;CINEMA NO POLO  UMA ESTRATÉGIA PEDAGÓGICA;2016-03-08;2016-05-03;EDNEIDE MARIA PINHEIRO GALVAO;CULTURA;CONCLUÍDA;EXTENSÃO;0;0;60;;;;
2016;EVENTO;CINESTESIA III EDIÇÃO;2016-03-10;2016-11-30;TEREZINHA PETRUCIA DA NOBREGA;CULTURA;CONCLUÍDA;EXTENSÃO;0;0;50;;;;
2016;EVENTO;CIRCUITO DE PALESTRAS - INTEGRAÇÃO CORPO, MENTE E CÉREBRO;2016-02-29;2016-12-30;HASSAN MOHAMED ELSANGEDY;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;80;;;;
2016;EVENTO;CIRCUITO DE PALESTRAS - INTEGRAÇÃO CORPO, MENTE E CÉREBRO: YOGA DE CORPO E MENTE;2016-04-05;2016-04-05;HASSAN MOHAMED ELSANGEDY;SAÚDE;CONCLUÍDA;EXTENSÃO;0;0;80;;;;
2016;EVENTO;Começando a investir em ações;2016-06-16;2016-06-16;VINICIO DE SOUZA E ALMEIDA;TECNOLOGIA E PRODUÇÃO;CONCLUÍDA;EXTENSÃO;0;0;40;;;;
